	e72	e73	e75	e76	e77	e78	e80	e81	e82	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_249687a9c7b4b1f87c30e136a3ab720e	0	0	0	0	0	0	0	0.192616372391653	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Unclassified;ASV_c64a7cddca180614f2761fc07fe21288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191001697792869	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani;ASV_ff5d204abbe2feb34ea7a384396b8f7e	0	0	0	0	0	0	0	0	0	0	0	0.190809349658133	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_randhawae;ASV_6bb9072b9302892ecf56ad50ac1030ea	0	0	0	0	0	0	0	0	0	0	0	0.127206233105422	0	0.0618498734888951	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Hydnocystis;s__Unclassified;ASV_eae565a0dd781947b29a5d23b6889389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120663650075415	0.063321196770619
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Guehomyces;s__Guehomyces_pullulans;ASV_0b6157fee66672a3f7455575066e07c2	0	0	0	0.176144942123805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_43247fdd1d93233b29a56ee38067d2c7	0	0	0	0.176144942123805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Unclassified;s__Unclassified;ASV_b9ad5ff3ba8fff5ab3ab49054e7d1219	0	0	0	0	0	0	0	0	0	0	0.174716086359666	0	0	0	0	0	0	0	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Unclassified;s__Unclassified;ASV_dc2c956c86bc263f7b3202d6a95b0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17430418892325	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Unclassified;ASV_e4fd2118991bc2067a53ce0c2a2c8ac8	0	0	0	0	0	0.170068027210884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_3cf8c8fe7143b6f37a5d1da9500d8e05	0	0	0	0	0	0.170068027210884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_401a55f002d6cfd9f9bec3d30247e0a5	0	0	0	0	0	0.170068027210884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_e4ac673dabef70342a5b7aee91704350	0	0	0	0	0	0	0	0	0	0	0	0.0954046748290666	0.0557180665830896	0.0168681473151532	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_beb030cdd4c55e2f523201ff84e369c6	0	0	0	0	0	0	0	0	0	0	0	0	0.0835770998746344	0	0	0	0	0	0	0.0791514959632737
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_ffec51ab6b37b288df2412c8c8da7fe0	0	0	0	0	0	0	0	0	0	0	0.162236365905404	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Unclassified;ASV_1670c8e29a02d6242d66e859505d074a	0	0	0	0	0	0	0	0	0	0	0	0.0477023374145333	0.111436133166179	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_e3f9c8dcc26362b3e2d0ce5aaa14b389	0	0	0	0	0	0	0	0	0	0	0	0.159007791381778	0	0	0	0	0	0	0	0
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_97d348d97478b2e2807a730dff3498e1	0	0	0	0	0	0	0	0	0	0	0	0.159007791381778	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Unclassified;ASV_6609aa868fa7c44129b1928158b17bfc	0	0	0	0.0754906894816306	0	0	0	0	0	0	0	0.0795038956908889	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris;ASV_c57ae010c03b7fe3ffede1e5ce977149	0	0	0	0	0	0	0.154688243693479	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Protomycetaceae;g__Protomyces;s__Protomyces_inouyei;ASV_505b5bda54f8f1950fa0586077b22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154320987654321	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_hyalina;ASV_ee90316ce170344568dd3b94fb3d31a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148556876061121	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Unclassified;s__Unclassified;ASV_8cadf3f93622f08d23347e7233b59cfd	0	0	0	0	0	0	0	0	0.147420147420147	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Goffeauzyma;s__Goffeauzyma_gastrica;ASV_71d54c8c0a8c9b0f922a67eaa660c718	0	0	0	0	0	0	0	0	0.0491400491400491	0	0	0.0954046748290666	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__Scedosporium_prolificans;ASV_d0df8d95f1798204770384e2f9517a15	0	0	0	0	0	0	0.0475963826749167	0	0	0	0	0	0	0.0955861681192016	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Conlarium;s__Unclassified;ASV_269eb0b3d5f4878cb11b14b364e1a3f5	0	0	0	0	0	0	0.14278914802475	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_feac4c53756529104468f704a5c72460	0	0	0	0	0	0	0.0832936696811042	0	0	0	0	0	0.0557180665830896	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_adda4c344a9d784819a06f1903b6fae5	0	0	0	0	0	0	0	0	0	0	0	0.127206233105422	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Trichophyton;s__Trichophyton_ajelloi;ASV_ee902a14cf5362230facf7bd7d0a5e07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126642393541238
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Unclassified;ASV_681baa9934324cab4dd6530aae3753f6	0	0	0	0	0	0	0	0	0	0	0	0	0.125365649811952	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Conlarium;s__Unclassified;ASV_4f22d9cb442f818fd9bce1955c21a42d	0	0	0	0	0	0	0	0	0	0.11446012972148	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Unclassified;ASV_76c7c82cd63a46aacedb073844ea625e	0	0	0	0	0	0	0	0	0	0	0	0.0318015582763555	0.069647583228862	0.0112454315434355	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_spinulosum;ASV_0674b1449a1c30ad3e3d89dd6596c6dc	0	0	0	0	0	0	0	0	0	0	0	0	0.111436133166179	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Unclassified;s__Unclassified;ASV_3bb63dc7394683e0e9d4cd0a136ab9c5	0	0	0	0	0	0	0	0	0	0	0	0.111305453967244	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_8a7c3ffa24eaf4adc2a7790876b7cac7	0	0	0	0	0	0	0	0	0	0	0	0.111305453967244	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Unclassified;ASV_9cb33a187111e13542359a2507b15885	0	0	0	0	0	0	0	0	0.0982800982800983	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Unclassified;s__Unclassified;ASV_643f59fbe165d7857d4cd6a2f0a8f983	0	0	0	0	0	0	0	0	0	0	0	0	0.0975066165204067	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_slooffiae;ASV_04dc37bceba4603830ef4822ee457ddf	0	0	0	0	0	0	0	0	0	0	0	0	0.0975066165204067	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Myrothecium;s__Unclassified;ASV_40868bc9fd470fbe878b9b53b0d6bb77	0	0	0	0	0	0	0	0	0	0	0	0.0954046748290666	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_fb035b3dc34cadd69398ace100fd8a84	0	0	0	0	0	0	0.0951927653498334	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_macerans;ASV_76bf42fe6118dd5687999e1fa19bdb48	0.0930521091811414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__Endoconidioma;s__Endoconidioma_populi;ASV_e9fc4801212046a1dd988e64ee1299a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0892359174567764	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Conlarium;s__Unclassified;ASV_dd4089567eb810f836db4ea31379f2af	0	0	0	0	0	0	0	0	0	0	0	0	0.0835770998746344	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_fragarium;ASV_bdfbe81653590cde3ae4d4960d0c1439	0	0	0	0	0	0	0.0832936696811042	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Udeniomyces;s__Udeniomyces_pyricola;ASV_28bf240e58800b73e9eacc62e435d3d4	0	0	0	0	0	0	0.0832936696811042	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_f7621ce31469d0959744fcc94a805b6f	0	0	0	0	0	0	0.0832936696811042	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_rutilum;ASV_f709447d50ec4b30d9620ca3d5b134d0	0	0	0	0	0	0	0	0	0	0	0	0.0795038956908889	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_3870dd57ac4899a82aef58db173b168f	0	0	0	0	0	0	0	0	0	0	0	0.0795038956908889	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_18235408cdebd32b5e1980c189566ee5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791514959632737
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_5e8d9ed9b61ef7e0dbebbb848f6fb652	0	0	0	0	0	0	0	0	0	0	0.0748783227255709	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Unclassified;ASV_fbb0826ea46f9130d14d938cbb50f6fd	0	0	0	0	0	0	0.0713945740123751	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__Setophoma_terrestris;ASV_c8296e153fd9e58190a2fc763098b03d	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0674725892606129	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Unclassified;ASV_bee96ae0ba8144d2a946b89ee94fc5f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063321196770619
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_e0242d7cae4d9863902f2bd0a0210df7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063321196770619
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Minimedusa;s__Minimedusa_polyspora;ASV_a681379a4b06fbf2ff43a7de9c90211c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063321196770619
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_8c59a57d8c527477a3682ba8009d6252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063321196770619
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Unclassified;ASV_f06e7f47678ae05f1e86be259fdc2b0a	0.0620347394540943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon;s__Unclassified;ASV_695fd7dc535325e8f18319ca01cf28c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603318250377074	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_vesicarium;ASV_baf57a0a58b33de3207f272b9f67ba9a	0	0	0	0	0	0	0	0	0	0	0	0	0.0557180665830896	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_0ba1891493c1bee0a227aa40acd875d1	0	0	0	0	0	0	0	0	0	0	0	0	0.0557180665830896	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_marquandii;ASV_ba4999363e1f26a458c70fe054f39920	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0506044419454597	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Unclassified;ASV_70d5462d67dd5adc40c52556b49d7116	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0506044419454597	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_1680577669e1571ad3fd2cf7a7cc91a1	0	0	0	0	0	0	0	0	0	0	0	0.0477023374145333	0	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_64b656817b1508f3c80ade22e788dc79	0	0	0	0	0	0	0	0	0	0	0	0.0477023374145333	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_a53f1e9cf19fe7912c5076eae3862060	0	0	0	0	0	0	0.0475963826749167	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium;s__Unclassified;ASV_43a6b4604c30298585482d9c2072fb90	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0449817261737419	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_62884066398ab3a402b5ca5d77aea1bc	0	0	0	0	0	0	0	0	0	0	0	0	0.0417885499373172	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Unclassified;ASV_b5b85298d9950fdb79585ede495aa51a	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393590104020242	0	0	0	0	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sarnyensis;ASV_f099721eea382100b96eab301917d1a6	0	0	0	0	0	0	0	0	0	0	0.0374391613627855	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_pratorum;ASV_ed04d0c3c61363202fdf27435a084b32	0	0	0	0	0	0	0.0356972870061875	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_71f60a1662b55742b015c05580492359	0	0	0	0	0	0	0.0356972870061875	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_082066c038f7e743a42be4c4fb1dcb47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0334634690462911	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Unclassified;ASV_4f45b027d26a41fb69c7ec5addf6dec6	0	0	0	0	0	0	0	0	0	0	0	0.0318015582763555	0	0	0	0	0	0	0	0
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_ac570b46e420a2e96d1b60dad0815c25	0	0	0	0	0	0	0	0	0	0	0	0.0318015582763555	0	0	0	0	0	0	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_exigua;ASV_f0cd3d8a91ae4300b77dd5a7d70d52d9	0	0	0	0	0	0	0.0237981913374584	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_lignicola;ASV_254c213d9a82b08c3751913c7111d6e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022490863086871	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_73106bc9c98ebb9d548e2132dcbe9524	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022490863086871	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Unclassified;ASV_ffcc8d543d65e6fd7c097adbbdc32f9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_alternatum;ASV_4e8a00813141983f1199242477add5e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Eucasphaeria;s__Unclassified;ASV_8a1a1fe254fb74dfc93d8f9bed9ce276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_592a1704738f22c5e0e20d1594f098a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223089793641941	0	0	0
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_67b024ce86dd6283aee7d2df9fe03b4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168681473151532	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Minimedusa;s__Minimedusa_polyspora;ASV_dab9a74f936d6da3af5f995cb59e7c4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112454315434355	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis;g__Holtermanniella;s__Holtermanniella_takashimae;ASV_835653239cab5dad3caebb84c2ae4a7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112454315434355	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens;ASV_8844567a1046ff647f358189238a12fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112454315434355	0	0	0	0	0	0
